CaptureSignal II -  INSA de Lyon - MATEIS / SGM - JF -  2010																					
Utilisateur: 																					
																					
Description: 																					
																					
N?	Date	Heure	Temps (s)	Voie 0 U(V)	Voie 1 I(A)	Voie 2 	Voie 3 	Voie 4 	Voie 5 	Voie 6 	Voie 7 	Voie 0 volts	Voie 1 volts	Voie 2 volts	Voie 3 volts	Voie 4 volts 	Voie 5 volts	Voie 6 volts	Voie 7 volts	Incident n?	Incident txt
566	09/10/2013	09:12:38	56.50	9.0707684	1.3640189	0	0	0	0	0	0	9.088946	1.312640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
567	09/10/2013	09:12:38	56.60	9.0707054	1.3639544	0	0	0	0	0	0	9.088883	1.312577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
568	09/10/2013	09:12:38	56.70	9.0706854	1.3642635	0	0	0	0	0	0	9.088862	1.312877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
569	09/10/2013	09:12:38	56.80	9.0707006	1.3640985	0	0	0	0	0	0	9.088879	1.312717	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
570	09/10/2013	09:12:38	56.90	9.0708208	1.3640229	0	0	0	0	0	0	9.088999	1.312644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
571	09/10/2013	09:12:39	57.00	9.0708847	1.3639348	0	0	0	0	0	0	9.089063	1.312558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
572	09/10/2013	09:12:39	57.10	9.0710230	1.3638778	0	0	0	0	0	0	9.089201	1.312503	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
573	09/10/2013	09:12:39	57.20	9.0711107	1.3640516	0	0	0	0	0	0	9.089289	1.312671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
574	09/10/2013	09:12:39	57.30	9.0711479	1.3640321	0	0	0	0	0	0	9.089326	1.312652	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
575	09/10/2013	09:12:39	57.40	9.0712185	1.3640013	0	0	0	0	0	0	9.089397	1.312623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
576	09/10/2013	09:12:39	57.50	9.0712843	1.3641490	0	0	0	0	0	0	9.089463	1.312766	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
577	09/10/2013	09:12:39	57.60	9.0712614	1.3640872	0	0	0	0	0	0	9.089440	1.312706	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
578	09/10/2013	09:12:39	57.70	9.0712795	1.3642410	0	0	0	0	0	0	9.089458	1.312855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
579	09/10/2013	09:12:39	57.80	9.0712328	1.3639624	0	0	0	0	0	0	9.089412	1.312585	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
580	09/10/2013	09:12:39	57.90	9.0711727	1.3643070	0	0	0	0	0	0	9.089352	1.312919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
581	09/10/2013	09:12:40	58.00	9.0711870	1.3641782	0	0	0	0	0	0	9.089365	1.312794	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
582	09/10/2013	09:12:40	58.10	9.0712137	1.3642609	0	0	0	0	0	0	9.089393	1.312875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
583	09/10/2013	09:12:40	58.20	9.0712233	1.3638299	0	0	0	0	0	0	9.089401	1.312456	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
584	09/10/2013	09:12:40	58.30	9.0712709	1.3644032	0	0	0	0	0	0	9.089450	1.313013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
585	09/10/2013	09:12:40	58.40	9.0712519	1.3640995	0	0	0	0	0	0	9.089430	1.312718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
586	09/10/2013	09:12:40	58.50	9.0712652	1.3644149	0	0	0	0	0	0	9.089444	1.313024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
587	09/10/2013	09:12:40	58.60	9.0713272	1.3643762	0	0	0	0	0	0	9.089507	1.312987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
588	09/10/2013	09:12:40	58.70	9.0713520	1.3642313	0	0	0	0	0	0	9.089531	1.312846	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
589	09/10/2013	09:12:40	58.80	9.0713902	1.3639356	0	0	0	0	0	0	9.089569	1.312559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
590	09/10/2013	09:12:40	58.90	9.0713587	1.3638637	0	0	0	0	0	0	9.089538	1.312489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
591	09/10/2013	09:12:41	59.00	9.0713406	1.3640761	0	0	0	0	0	0	9.089520	1.312695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
592	09/10/2013	09:12:41	59.10	9.0712881	1.3640472	0	0	0	0	0	0	9.089467	1.312667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
593	09/10/2013	09:12:41	59.20	9.0712690	1.3641238	0	0	0	0	0	0	9.089448	1.312742	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
594	09/10/2013	09:12:41	59.30	9.0711784	1.3640440	0	0	0	0	0	0	9.089357	1.312664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
595	09/10/2013	09:12:41	59.40	9.0711670	1.3643409	0	0	0	0	0	0	9.089346	1.312952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
596	09/10/2013	09:12:41	59.50	9.0711679	1.3638560	0	0	0	0	0	0	9.089347	1.312482	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
597	09/10/2013	09:12:41	59.60	9.0711422	1.3642085	0	0	0	0	0	0	9.089321	1.312824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
598	09/10/2013	09:12:41	59.70	9.0712061	1.3640072	0	0	0	0	0	0	9.089385	1.312628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
599	09/10/2013	09:12:41	59.80	9.0712185	1.3641714	0	0	0	0	0	0	9.089397	1.312788	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
600	09/10/2013	09:12:41	59.90	9.0712080	1.3640736	0	0	0	0	0	0	9.089387	1.312693	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
601	09/10/2013	09:12:42	60.00	9.0711880	1.3640368	0	0	0	0	0	0	9.089366	1.312657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
602	09/10/2013	09:12:42	60.10	9.0711184	1.3642060	0	0	0	0	0	0	9.089296	1.312821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
603	09/10/2013	09:12:42	60.20	9.0710850	1.3638344	0	0	0	0	0	0	9.089263	1.312461	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
604	09/10/2013	09:12:42	60.30	9.0710649	1.3639903	0	0	0	0	0	0	9.089243	1.312612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
605	09/10/2013	09:12:42	60.40	9.0710812	1.3641826	0	0	0	0	0	0	9.089259	1.312799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
606	09/10/2013	09:12:42	60.50	9.0710850	1.3640863	0	0	0	0	0	0	9.089264	1.312705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
607	09/10/2013	09:12:42	60.60	9.0710869	1.3641537	0	0	0	0	0	0	9.089265	1.312771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
608	09/10/2013	09:12:42	60.70	9.0711260	1.3642676	0	0	0	0	0	0	9.089305	1.312881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
609	09/10/2013	09:12:42	60.80	9.0711403	1.3641545	0	0	0	0	0	0	9.089319	1.312771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
610	09/10/2013	09:12:42	60.90	9.0711555	1.3641223	0	0	0	0	0	0	9.089334	1.312740	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
611	09/10/2013	09:12:43	61.00	9.0712233	1.3642050	0	0	0	0	0	0	9.089402	1.312820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
612	09/10/2013	09:12:43	61.10	9.0712366	1.3644687	0	0	0	0	0	0	9.089416	1.313076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
613	09/10/2013	09:12:43	61.20	9.0713158	1.3639443	0	0	0	0	0	0	9.089495	1.312567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
614	09/10/2013	09:12:43	61.30	9.0714083	1.3641611	0	0	0	0	0	0	9.089587	1.312778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
615	09/10/2013	09:12:43	61.40	9.0713425	1.3642085	0	0	0	0	0	0	9.089522	1.312824	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
616	09/10/2013	09:12:43	61.50	9.0713120	1.3642410	0	0	0	0	0	0	9.089491	1.312855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
617	09/10/2013	09:12:43	61.60	9.0714064	1.3641407	0	0	0	0	0	0	9.089585	1.312758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
618	09/10/2013	09:12:43	61.70	9.0714188	1.3643298	0	0	0	0	0	0	9.089599	1.312942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
619	09/10/2013	09:12:43	61.80	9.0713902	1.3641375	0	0	0	0	0	0	9.089569	1.312755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
620	09/10/2013	09:12:43	61.90	9.0713539	1.3638893	0	0	0	0	0	0	9.089533	1.312514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
621	09/10/2013	09:12:44	62.00	9.0713625	1.3643475	0	0	0	0	0	0	9.089541	1.312959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
622	09/10/2013	09:12:44	62.10	9.0713568	1.3640851	0	0	0	0	0	0	9.089537	1.312704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
623	09/10/2013	09:12:44	62.20	9.0714798	1.3641764	0	0	0	0	0	0	9.089659	1.312793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
624	09/10/2013	09:12:44	62.30	9.0715656	1.3640890	0	0	0	0	0	0	9.089745	1.312708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
625	09/10/2013	09:12:44	62.40	9.0716076	1.3639898	0	0	0	0	0	0	9.089787	1.312611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
626	09/10/2013	09:12:44	62.50	9.0717459	1.3643240	0	0	0	0	0	0	9.089926	1.312936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
627	09/10/2013	09:12:44	62.60	9.0718517	1.3640683	0	0	0	0	0	0	9.090032	1.312688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
628	09/10/2013	09:12:44	62.70	9.0719452	1.3643312	0	0	0	0	0	0	9.090126	1.312943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
629	09/10/2013	09:12:44	62.80	9.0720348	1.3641585	0	0	0	0	0	0	9.090216	1.312775	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
630	09/10/2013	09:12:44	62.90	9.0720072	1.3641908	0	0	0	0	0	0	9.090188	1.312807	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
631	09/10/2013	09:12:45	63.00	9.0719852	1.3640698	0	0	0	0	0	0	9.090165	1.312689	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
632	09/10/2013	09:12:45	63.10	9.0719976	1.3643142	0	0	0	0	0	0	9.090178	1.312926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
633	09/10/2013	09:12:45	63.20	9.0719376	1.3645322	0	0	0	0	0	0	9.090118	1.313138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
634	09/10/2013	09:12:45	63.30	9.0718737	1.3641284	0	0	0	0	0	0	9.090054	1.312746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
635	09/10/2013	09:12:45	63.40	9.0718365	1.3641509	0	0	0	0	0	0	9.090016	1.312768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
636	09/10/2013	09:12:45	63.50	9.0717325	1.3643402	0	0	0	0	0	0	9.089912	1.312952	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
637	09/10/2013	09:12:45	63.60	9.0715752	1.3643174	0	0	0	0	0	0	9.089755	1.312930	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
638	09/10/2013	09:12:45	63.70	9.0714741	1.3641434	0	0	0	0	0	0	9.089653	1.312761	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
639	09/10/2013	09:12:45	63.80	9.0713682	1.3642843	0	0	0	0	0	0	9.089547	1.312897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
640	09/10/2013	09:12:45	63.90	9.0712967	1.3642792	0	0	0	0	0	0	9.089476	1.312892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
641	09/10/2013	09:12:46	64.00	9.0711393	1.3644391	0	0	0	0	0	0	9.089318	1.313048	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
642	09/10/2013	09:12:46	64.10	9.0710068	1.3643039	0	0	0	0	0	0	9.089186	1.312916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
643	09/10/2013	09:12:46	64.20	9.0709696	1.3644329	0	0	0	0	0	0	9.089148	1.313042	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
644	09/10/2013	09:12:46	64.30	9.0708370	1.3642553	0	0	0	0	0	0	9.089015	1.312869	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
645	09/10/2013	09:12:46	64.40	9.0708637	1.3643577	0	0	0	0	0	0	9.089042	1.312969	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
646	09/10/2013	09:12:46	64.50	9.0708733	1.3642994	0	0	0	0	0	0	9.089051	1.312912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
647	09/10/2013	09:12:46	64.60	9.0708923	1.3642969	0	0	0	0	0	0	9.089070	1.312910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
648	09/10/2013	09:12:46	64.70	9.0710001	1.3640790	0	0	0	0	0	0	9.089178	1.312698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
649	09/10/2013	09:12:46	64.80	9.0710011	1.3642938	0	0	0	0	0	0	9.089180	1.312907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
650	09/10/2013	09:12:46	64.90	9.0710077	1.3640127	0	0	0	0	0	0	9.089187	1.312634	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
651	09/10/2013	09:12:47	65.00	9.0709934	1.3641629	0	0	0	0	0	0	9.089171	1.312780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
652	09/10/2013	09:12:47	65.10	9.0709105	1.3643045	0	0	0	0	0	0	9.089088	1.312917	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
653	09/10/2013	09:12:47	65.20	9.0708561	1.3641286	0	0	0	0	0	0	9.089034	1.312746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
654	09/10/2013	09:12:47	65.30	9.0709629	1.3643210	0	0	0	0	0	0	9.089141	1.312933	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
655	09/10/2013	09:12:47	65.40	9.0709286	1.3642360	0	0	0	0	0	0	9.089107	1.312850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
656	09/10/2013	09:12:47	65.50	9.0709467	1.3643618	0	0	0	0	0	0	9.089125	1.312973	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
657	09/10/2013	09:12:47	65.60	9.0708828	1.3642290	0	0	0	0	0	0	9.089061	1.312844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
658	09/10/2013	09:12:47	65.70	9.0708427	1.3639865	0	0	0	0	0	0	9.089021	1.312608	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
659	09/10/2013	09:12:47	65.80	9.0708027	1.3644727	0	0	0	0	0	0	9.088981	1.313080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
660	09/10/2013	09:12:47	65.90	9.0707378	1.3643415	0	0	0	0	0	0	9.088916	1.312953	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
661	09/10/2013	09:12:48	66.00	9.0708103	1.3638382	0	0	0	0	0	0	9.088988	1.312464	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
662	09/10/2013	09:12:48	66.10	9.0708504	1.3641876	0	0	0	0	0	0	9.089028	1.312804	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
663	09/10/2013	09:12:48	66.20	9.0708456	1.3642095	0	0	0	0	0	0	9.089024	1.312825	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
664	09/10/2013	09:12:48	66.30	9.0707989	1.3641015	0	0	0	0	0	0	9.088977	1.312720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
665	09/10/2013	09:12:48	66.40	9.0707827	1.3638633	0	0	0	0	0	0	9.088961	1.312489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
666	09/10/2013	09:12:48	66.50	9.0707245	1.3635857	0	0	0	0	0	0	9.088902	1.312219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
667	09/10/2013	09:12:48	66.60	9.0707426	1.3638523	0	0	0	0	0	0	9.088921	1.312478	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
668	09/10/2013	09:12:48	66.70	9.0707254	1.3640233	0	0	0	0	0	0	9.088903	1.312644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
669	09/10/2013	09:12:48	66.80	9.0708637	1.3639024	0	0	0	0	0	0	9.089042	1.312527	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
670	09/10/2013	09:12:48	66.90	9.0709200	1.3637220	0	0	0	0	0	0	9.089098	1.312351	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
671	09/10/2013	09:12:49	67.00	9.0709467	1.3636978	0	0	0	0	0	0	9.089125	1.312328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
672	09/10/2013	09:12:49	67.10	9.0709543	1.3634748	0	0	0	0	0	0	9.089133	1.312111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
673	09/10/2013	09:12:49	67.20	9.0708961	1.3636531	0	0	0	0	0	0	9.089074	1.312285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
674	09/10/2013	09:12:49	67.30	9.0709553	1.3639781	0	0	0	0	0	0	9.089134	1.312600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
675	09/10/2013	09:12:49	67.40	9.0710430	1.3637558	0	0	0	0	0	0	9.089222	1.312384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
676	09/10/2013	09:12:49	67.50	9.0710421	1.3637986	0	0	0	0	0	0	9.089220	1.312426	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
677	09/10/2013	09:12:49	67.60	9.0710983	1.3639402	0	0	0	0	0	0	9.089277	1.312563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
678	09/10/2013	09:12:49	67.70	9.0710049	1.3642049	0	0	0	0	0	0	9.089184	1.312820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
679	09/10/2013	09:12:49	67.80	9.0710649	1.3638698	0	0	0	0	0	0	9.089244	1.312495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
680	09/10/2013	09:12:49	67.90	9.0709639	1.3638883	0	0	0	0	0	0	9.089142	1.312513	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
681	09/10/2013	09:12:50	68.00	9.0709620	1.3639785	0	0	0	0	0	0	9.089140	1.312600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
682	09/10/2013	09:12:50	68.10	9.0708990	1.3637677	0	0	0	0	0	0	9.089077	1.312396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
683	09/10/2013	09:12:50	68.20	9.0708218	1.3637224	0	0	0	0	0	0	9.089000	1.312352	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
684	09/10/2013	09:12:50	68.30	9.0708132	1.3637425	0	0	0	0	0	0	9.088991	1.312371	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
685	09/10/2013	09:12:50	68.40	9.0707350	1.3640485	0	0	0	0	0	0	9.088913	1.312668	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
686	09/10/2013	09:12:50	68.50	9.0707989	1.3640234	0	0	0	0	0	0	9.088977	1.312644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
687	09/10/2013	09:12:50	68.60	9.0707369	1.3639165	0	0	0	0	0	0	9.088915	1.312540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
688	09/10/2013	09:12:50	68.70	9.0706758	1.3637247	0	0	0	0	0	0	9.088854	1.312354	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
689	09/10/2013	09:12:50	68.80	9.0707045	1.3644164	0	0	0	0	0	0	9.088882	1.313026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
690	09/10/2013	09:12:50	68.90	9.0706358	1.3641032	0	0	0	0	0	0	9.088814	1.312722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
691	09/10/2013	09:12:51	69.00	9.0707769	1.3638273	0	0	0	0	0	0	9.088955	1.312454	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
692	09/10/2013	09:12:51	69.10	9.0707445	1.3642772	0	0	0	0	0	0	9.088923	1.312891	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
693	09/10/2013	09:12:51	69.20	9.0707674	1.3643287	0	0	0	0	0	0	9.088945	1.312941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
694	09/10/2013	09:12:51	69.30	9.0708103	1.3636221	0	0	0	0	0	0	9.088988	1.312254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
695	09/10/2013	09:12:51	69.40	9.0707560	1.3640188	0	0	0	0	0	0	9.088934	1.312640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
696	09/10/2013	09:12:51	69.50	9.0707073	1.3638580	0	0	0	0	0	0	9.088885	1.312484	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
697	09/10/2013	09:12:51	69.60	9.0708103	1.3639185	0	0	0	0	0	0	9.088988	1.312542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
698	09/10/2013	09:12:51	69.70	9.0709820	1.3641433	0	0	0	0	0	0	9.089160	1.312760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
699	09/10/2013	09:12:51	69.80	9.0711823	1.3640306	0	0	0	0	0	0	9.089361	1.312651	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
700	09/10/2013	09:12:51	69.90	9.0713606	1.3642291	0	0	0	0	0	0	9.089540	1.312844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
701	09/10/2013	09:12:52	70.00	9.0715761	1.3642255	0	0	0	0	0	0	9.089756	1.312840	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
702	09/10/2013	09:12:52	70.10	9.0715637	1.3638597	0	0	0	0	0	0	9.089744	1.312485	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
703	09/10/2013	09:12:52	70.20	9.0715590	1.3641473	0	0	0	0	0	0	9.089738	1.312764	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
704	09/10/2013	09:12:52	70.30	9.0715532	1.3640238	0	0	0	0	0	0	9.089732	1.312644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
705	09/10/2013	09:12:52	70.40	9.0716057	1.3642476	0	0	0	0	0	0	9.089786	1.312862	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
706	09/10/2013	09:12:52	70.50	9.0716810	1.3641540	0	0	0	0	0	0	9.089861	1.312771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
707	09/10/2013	09:12:52	70.60	9.0716906	1.3637818	0	0	0	0	0	0	9.089870	1.312410	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
708	09/10/2013	09:12:52	70.70	9.0716333	1.3638737	0	0	0	0	0	0	9.089813	1.312499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
709	09/10/2013	09:12:52	70.80	9.0717163	1.3642651	0	0	0	0	0	0	9.089896	1.312879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
710	09/10/2013	09:12:52	70.90	9.0716696	1.3641307	0	0	0	0	0	0	9.089849	1.312748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
711	09/10/2013	09:12:53	71.00	9.0715551	1.3639162	0	0	0	0	0	0	9.089735	1.312540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
712	09/10/2013	09:12:53	71.10	9.0714788	1.3641065	0	0	0	0	0	0	9.089658	1.312725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
713	09/10/2013	09:12:53	71.20	9.0714598	1.3640958	0	0	0	0	0	0	9.089640	1.312714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
714	09/10/2013	09:12:53	71.30	9.0716171	1.3641609	0	0	0	0	0	0	9.089796	1.312778	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
715	09/10/2013	09:12:53	71.40	9.0716038	1.3637387	0	0	0	0	0	0	9.089784	1.312368	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
716	09/10/2013	09:12:53	71.50	9.0715828	1.3639654	0	0	0	0	0	0	9.089762	1.312588	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
717	09/10/2013	09:12:53	71.60	9.0715675	1.3642911	0	0	0	0	0	0	9.089746	1.312904	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
718	09/10/2013	09:12:53	71.70	9.0716448	1.3639927	0	0	0	0	0	0	9.089825	1.312614	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
719	09/10/2013	09:12:53	71.80	9.0716047	1.3637623	0	0	0	0	0	0	9.089785	1.312391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
720	09/10/2013	09:12:53	71.90	9.0715818	1.3640773	0	0	0	0	0	0	9.089762	1.312696	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
721	09/10/2013	09:12:54	72.00	9.0714827	1.3641039	0	0	0	0	0	0	9.089663	1.312722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
722	09/10/2013	09:12:54	72.10	9.0714779	1.3638655	0	0	0	0	0	0	9.089658	1.312491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
723	09/10/2013	09:12:54	72.20	9.0714693	1.3643074	0	0	0	0	0	0	9.089649	1.312920	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
724	09/10/2013	09:12:54	72.30	9.0715389	1.3640995	0	0	0	0	0	0	9.089719	1.312718	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
725	09/10/2013	09:12:54	72.40	9.0715275	1.3641976	0	0	0	0	0	0	9.089707	1.312813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	
